text,date,score,text_length,cleaned_text,weekday,tfidf_0,tfidf_1,tfidf_2,tfidf_3,tfidf_4,tfidf_5,tfidf_6,tfidf_7,tfidf_8,tfidf_9,tfidf_10,tfidf_11,tfidf_12,tfidf_13,tfidf_14,tfidf_15,tfidf_16,tfidf_17,tfidf_18,tfidf_19,tfidf_20,tfidf_21,tfidf_22,tfidf_23,tfidf_24,tfidf_25,tfidf_26,tfidf_27,tfidf_28,tfidf_29,tfidf_30,tfidf_31,tfidf_32,tfidf_33,tfidf_34,tfidf_35,tfidf_36,tfidf_37,tfidf_38,tfidf_39,tfidf_40,tfidf_41,tfidf_42,tfidf_43,tfidf_44,tfidf_45,tfidf_46,tfidf_47,tfidf_48,tfidf_49,tfidf_50,tfidf_51,tfidf_52,tfidf_53,tfidf_54,tfidf_55,tfidf_56,tfidf_57,tfidf_58,tfidf_59,tfidf_60,tfidf_61,tfidf_62,tfidf_63,tfidf_64,tfidf_65,tfidf_66,tfidf_67,tfidf_68,tfidf_69,tfidf_70,tfidf_71,tfidf_72,tfidf_73,tfidf_74,tfidf_75,tfidf_76,tfidf_77,tfidf_78,tfidf_79,tfidf_80,tfidf_81,tfidf_82,tfidf_83,tfidf_84,tfidf_85,tfidf_86,tfidf_87,tfidf_88,tfidf_89,tfidf_90,tfidf_91,tfidf_92,tfidf_93,tfidf_94,tfidf_95,tfidf_96,tfidf_97,tfidf_98,tfidf_99
몇 문장만 읽어도 눈물이 나서 다 읽지 못했던 책이예요. 이걸 쓴 사람도 있는데 읽지도 못하겠다는 건 너무 비겁한 거 아니냐는 핀잔을 들었을 땐 빈정 상하기도 했어요. 그 모든 핑계를 무색하게 만든 노벨문학상 수상 소식이예요. 오늘은 꼭 끝까지 읽을 거예요.,2024-10-11,10,144,몇 문장만 읽어도 눈물이 나서 다 읽지 못했던 책이예요 이걸 쓴 사람도 있는데 읽지도 못하겠다는 건 너무 비겁한 거 아니냐는 핀잔을 들었을 땐 빈정 상하기도 했어요 그 모든 핑계를 무색하게 만든 노벨문학상 수상 소식이예요 오늘은 꼭 끝까지 읽을 거예요,Friday,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4114053285629211,0.0,0.0,0.0,0.0,0.2816718519204692,0.38717726820711135,0.0,0.3462886839316766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42676011812113906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36838452459547544,0.4046642774573403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"책을 읽다 덮었다 몇번을 반복했는지 모른다.
문장이나 글이 어렵거나 지겨워서가 아니라,
울컥하는 마음을 추스릴 시간이 필요했다.
이 책이 나에게는 가장 깊이 남은 그날의 이야기가 되었다.",2018-02-19,10,107,"책을 읽다 덮었다 몇번을 반복했는지 모른다
문장이나 글이 어렵거나 지겨워서가 아니라
울컥하는 마음을 추스릴 시간이 필요했다
이 책이 나에게는 가장 깊이 남은 그날의 이야기가 되었다",Monday,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3727553190904645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40517576385145065,0.3975548900506859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3975548900506859,0.0,0.39059757736247036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25308580405999886,0.40517576385145065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
마지막 장을 넘기면서 콸콸콸 쏟아져나오는 눈물로 시작한 주말 아침. 어린 새야. 따뜻하게 꽃 핀 쪽으로 가거라..,2016-05-22,10,63,마지막 장을 넘기면서 콸콸콸 쏟아져나오는 눈물로 시작한 주말 아침 어린 새야 따뜻하게 꽃 핀 쪽으로 가거라,Sunday,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
어떤 시선을 따라가도 아픔만이 가득하다.,2016-10-01,10,22,어떤 시선을 따라가도 아픔만이 가득하다,Saturday,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"누구는 자유와 민주를 위해 목숨을 바치고, 누구는 그 목숨들을 마치 벌레 죽이듯이하고...이 땅에서 다시는 이런 일이 절대로 일어나지 않기를 간절히 바란다. 피해자가 그렇게 많은데...가해자들은 지금 모두 어디에 있는가? 잘 살아가고 있는가?",2019-09-26,10,135,누구는 자유와 민주를 위해 목숨을 바치고 누구는 그 목숨들을 마치 벌레 죽이듯이하고이 땅에서 다시는 이런 일이 절대로 일어나지 않기를 간절히 바란다 피해자가 그렇게 많은데가해자들은 지금 모두 어디에 있는가 잘 살아가고 있는가,Thursday,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7071067811865476,0.7071067811865476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
양심이 아프다!,2017-02-25,8,8,양심이 아프다,Saturday,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
첫 장을 읽고 일단 덮어두었다. 이거 가볍게 읽을 수 없겠구나 싶어서였다. 오늘 다시 책을 펴들어 늦은시간까지 읽어냈다. 한문장 한문장...나는 숨조차 조심스럽게 쉴 수 밖에 없었다. 책을 읽는 내내 깊고 검은,2024-07-22,10,117,첫 장을 읽고 일단 덮어두었다 이거 가볍게 읽을 수 없겠구나 싶어서였다 오늘 다시 책을 펴들어 늦은시간까지 읽어냈다 한문장 한문장나는 숨조차 조심스럽게 쉴 수 밖에 없었다 책을 읽는 내내 깊고 검은,Monday,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38107532641706027,0.0,0.0,0.0,0.0,0.0,0.3369384476981943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3549225265471908,0.0,0.3549225265471908,0.0,0.0,0.0,0.39764994000405923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5754898813813737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"어찌 썼을까 싶습니다. 전 읽는 내내 속으로 또 겉으로 눈물이 흐르는데, 쓰는 이는 어찌 이걸 감당해내었을지...",2015-01-17,10,63,어찌 썼을까 싶습니다 전 읽는 내내 속으로 또 겉으로 눈물이 흐르는데 쓰는 이는 어찌 이걸 감당해내었을지,Saturday,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5944774828484374,0.0,0.0,0.0,0.5831260223473114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5536791168606495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"사 놓고도 한동안 펼치치 못한 책
오랫동안 마음 한구석에 미뤄둔 책
한글자 한글자 꾹꾹 눌러 읽은 책

읽다 보면 숨이 가빠지는 책
목이 메이고 심장이 뜨거워지는 책
왼쪽 가슴이 계속해서 아파오는 책

읽기를 멈출 수 밖에 없었던 책
이렇기 쉽게 타이핑하고 있는 내가
산다는 게 염치없어지는 책",2018-07-02,10,174,"사 놓고도 한동안 펼치치 못한 책
오랫동안 마음 한구석에 미뤄둔 책
한글자 한글자 꾹꾹 눌러 읽은 책

읽다 보면 숨이 가빠지는 책
목이 메이고 심장이 뜨거워지는 책
왼쪽 가슴이 계속해서 아파오는 책

읽기를 멈출 수 밖에 없었던 책
이렇기 쉽게 타이핑하고 있는 내가
산다는 게 염치없어지는 책",Monday,0.0,0.0,0.0,0.5522855870803899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6118707022272457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5662109801648202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
언제나 응원합니다. 건필하시고 좋은 결과 있으시길 기원합니다. 좋은 작붐 많이 써 주세요!,2024-10-08,10,50,언제나 응원합니다 건필하시고 좋은 결과 있으시길 기원합니다 좋은 작붐 많이 써 주세요,Tuesday,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40017819569399865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9164373473899325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
