Unnamed: 0,score,date,text,text_length,cleaned_text,weekday,tfidf_0,tfidf_1,tfidf_2,tfidf_3,tfidf_4,tfidf_5,tfidf_6,tfidf_7,tfidf_8,tfidf_9,tfidf_10,tfidf_11,tfidf_12,tfidf_13,tfidf_14,tfidf_15,tfidf_16,tfidf_17,tfidf_18,tfidf_19,tfidf_20,tfidf_21,tfidf_22,tfidf_23,tfidf_24,tfidf_25,tfidf_26,tfidf_27,tfidf_28,tfidf_29,tfidf_30,tfidf_31,tfidf_32,tfidf_33,tfidf_34,tfidf_35,tfidf_36,tfidf_37,tfidf_38,tfidf_39,tfidf_40,tfidf_41,tfidf_42,tfidf_43,tfidf_44,tfidf_45,tfidf_46,tfidf_47,tfidf_48,tfidf_49,tfidf_50,tfidf_51,tfidf_52,tfidf_53,tfidf_54,tfidf_55,tfidf_56,tfidf_57,tfidf_58,tfidf_59,tfidf_60,tfidf_61,tfidf_62,tfidf_63,tfidf_64,tfidf_65,tfidf_66,tfidf_67,tfidf_68,tfidf_69,tfidf_70,tfidf_71,tfidf_72,tfidf_73,tfidf_74,tfidf_75,tfidf_76,tfidf_77,tfidf_78,tfidf_79,tfidf_80,tfidf_81,tfidf_82,tfidf_83,tfidf_84,tfidf_85,tfidf_86,tfidf_87,tfidf_88,tfidf_89,tfidf_90,tfidf_91,tfidf_92,tfidf_93,tfidf_94,tfidf_95,tfidf_96,tfidf_97,tfidf_98,tfidf_99
96,10.0,2022-05-29,총 6장으로 구성되어 서술자가 다르게 묘사됩니다. 언제 보고 들어도 눈물이 뚝뚝 떨어지는 그 날의 이야기 광주 민주화 운동. 2장에서 정대가 본인이 죽고 혼이 되어 말하는 문체도 너무 슬펐습니다. 억지로 울어봐라 하는 게 아니라 담담하게 말하는 듯 해서. 사회가 올바르게 흘러가기를 바라는데 소수의 이기적인 사심으로 무고한 희생이 생겨나고 다수가 슬퍼해야 한다는 일이 안타깝습니다.,213,총 6장으로 구성되어 서술자가 다르게 묘사됩니다 언제 보고 들어도 눈물이 뚝뚝 떨어지는 그 날의 이야기 광주 민주화 운동 2장에서 정대가 본인이 죽고 혼이 되어 말하는 문체도 너무 슬펐습니다 억지로 울어봐라 하는 게 아니라 담담하게 말하는 듯 해서 사회가 올바르게 흘러가기를 바라는데 소수의 이기적인 사심으로 무고한 희생이 생겨나고 다수가 슬퍼해야 한다는 일이 안타깝습니다,Sunday,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31321728275874805,0.0,0.0,0.0,0.0,0.0,0.0,0.27179182036445787,0.0,0.0,0.0,0.0,0.3701494805073532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3358704749287526,0.0,0.40293627596365195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3941824064011737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39846204391402745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3188967134851828,0.0,0.0,0.0,0.0,0.0,0.0
97,10.0,2021-11-09,한강 작가님의 소년이 온다 리뷰입니다. 해당 리뷰는 지극히 개인적인 감상으로 작성된 점 양해부탁드립니다. 5월의 아픈 기억을 한강 작가님의 독특한 관점으로 써내려간 소설입니다. 낯선 시점은 이야기 속으로 깊게 빠져들게 하더군요. 특히 이유도 모른채 상처입어야만 했던 희생자들의 시점이 되었을때는 너무 충격적이고 슬픔이 가득했습니다. 당장은 어려울테지만 언젠가 다시 읽어봐야겠어요.,212,한강 작가님의 소년이 온다 리뷰입니다 해당 리뷰는 지극히 개인적인 감상으로 작성된 점 양해부탁드립니다 5월의 아픈 기억을 한강 작가님의 독특한 관점으로 써내려간 소설입니다 낯선 시점은 이야기 속으로 깊게 빠져들게 하더군요 특히 이유도 모른채 상처입어야만 했던 희생자들의 시점이 되었을때는 너무 충격적이고 슬픔이 가득했습니다 당장은 어려울테지만 언젠가 다시 읽어봐야겠어요,Tuesday,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2902553211760489,0.0,0.0,0.0,0.0,0.0,0.0,0.29899084842802925,0.0,0.0,0.0,0.36771970469347287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2049534668738811,0.0,0.0,0.0,0.0,0.36246351890077766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3062421241969577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5045071261938122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41163228096792837,0.0,0.0,0.0,0.0
98,10.0,2021-11-02,하루 반나절도 안걸려서 모두 읽었다.읽는데 하루였지만 먹먹한 마음에 일주일을 앓았다.죄송했고 감사했습니다. 나는 무지한 현대인이라서 또 금방 이 마음을 까먹고 살 것 같아 더욱 죄송스러웠다.그래서 주기적으로 이 책을 읽어야겠다 다짐했다.처음으로 독후감을 쓰면서 울었고 기사를 찾아보며 몰입했던 소설 내가 느낀 거에 반절만이라도 다른 이들도 느낄 수 있기를,198,하루 반나절도 안걸려서 모두 읽었다읽는데 하루였지만 먹먹한 마음에 일주일을 앓았다죄송했고 감사했습니다 나는 무지한 현대인이라서 또 금방 이 마음을 까먹고 살 것 같아 더욱 죄송스러웠다그래서 주기적으로 이 책을 읽어야겠다 다짐했다처음으로 독후감을 쓰면서 울었고 기사를 찾아보며 몰입했던 소설 내가 느낀 거에 반절만이라도 다른 이들도 느낄 수 있기를,Tuesday,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.497858536808596,0.46940330510646844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4237241369149712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5134927662622797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29762467853641106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99,10.0,2021-07-16,"이책은 누가봐도 감동받고 재미있는 책이 아닐까 싶습니다
우리의 정서를 그대로 관통하는 책입니다 
선물용으로 샀는데 재미있게봤다고합니다.
저도 외국에서 온 친구 선물이라 걱정했는데 
많이 재미있다고해서 한강 다른책들도 선물하려고 합니다 
역시나 믿고사는 한강 책입니다 
이책은 누가봐도 감동받고 재미있는 책이 아닐까 싶습니다
우리의 정서를 그대로 관통하는 책입니다 
선물용으로 샀는데 재미있게봤다고합니다.
저도 외국에서 온 친구 선물이라 걱정했는데 
많이 재미있다고해서 한강 다른책들도 선물하려고 합니다 
역시나 믿고사는 한강 책입니다",309,"이책은 누가봐도 감동받고 재미있는 책이 아닐까 싶습니다
우리의 정서를 그대로 관통하는 책입니다 
선물용으로 샀는데 재미있게봤다고합니다
저도 외국에서 온 친구 선물이라 걱정했는데 
많이 재미있다고해서 한강 다른책들도 선물하려고 합니다 
역시나 믿고사는 한강 책입니다 
이책은 누가봐도 감동받고 재미있는 책이 아닐까 싶습니다
우리의 정서를 그대로 관통하는 책입니다 
선물용으로 샀는데 재미있게봤다고합니다
저도 외국에서 온 친구 선물이라 걱정했는데 
많이 재미있다고해서 한강 다른책들도 선물하려고 합니다 
역시나 믿고사는 한강 책입니다",Friday,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30158858728078214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3447027420189983,0.725356824873501,0.0,0.0,0.0,0.35083294202019083,0.0,0.0,0.0,0.3754970932902896
100,10.0,2021-02-17,소년이 온다. 오랜만에 종이책을 구매해서 읽게 되었어요 워낙 추천이 많고 꼭 읽어봐야한다고 한 책이라 시작하게 되었는데 정말 술술 넘어가게 되더라구요.. 나이도 다르고 성별도 다른 각각의 주인공들의 이야기인데 읽으면서 마음이 찢어질 듯 아팠습니다.. 특히 마지막 에피소드는 어머니의 절절한 마음이 너무나 사무치게 느껴져서 눈물이 절로 나오더라구요 .. 과거를 잊지 않고 기억해야 겠다는 생각이 들었습니다.,226,소년이 온다 오랜만에 종이책을 구매해서 읽게 되었어요 워낙 추천이 많고 꼭 읽어봐야한다고 한 책이라 시작하게 되었는데 정말 술술 넘어가게 되더라구요 나이도 다르고 성별도 다른 각각의 주인공들의 이야기인데 읽으면서 마음이 찢어질 듯 아팠습니다 특히 마지막 에피소드는 어머니의 절절한 마음이 너무나 사무치게 느껴져서 눈물이 절로 나오더라구요  과거를 잊지 않고 기억해야 겠다는 생각이 들었습니다,Wednesday,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29632861266707916,0.26179916368269746,0.0,0.0,0.0,0.0,0.0,0.49430486075162067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27465363685844474,0.0,0.15364127575994718,0.0,0.0,0.0,0.0,0.0,0.0,0.31726296675791255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22957128450044734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29632861266707916,0.0,0.0,0.0,0.0,0.29899966509902703,0.0,0.0,0.0,0.0,0.28881926648755457,0.0,0.0,0.0,0.0,0.0,0.0,0.2937451516847514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101,10.0,2020-11-26,"이렇게까지 읽기 버거웠던 책은 처음이다. 책이 얇았고, 글자가 그렇게 빼곡하지 않아서 하루면 다 읽겠다 했더니 동생이 만만하게 보지 말라며 건네주고 간 책.감정적으로 지치기 일 수 였고, 순가순간 치밀어 오르는 분노를 담은 저주를 내뱉기에도 바빴다.나라면 어떻게 했을까? 극 중 인물들처럼 나이를 속여서까지 남아있을 수 있었을까, 집으로 돌아오라는 엄마의 손을 뿌리칠 수 있었을까. 모르겠다.늘 역사교과서, 부모님의 말을 통해 전해들었던 사건을 직접 마주하며 충격과 두려움, 슬픔을 느꼈다.극 중 인물들이 나보다 어린 나이인데, 더 커보이는 이유는 뭘까 싶다. 너무 어른스럽던 그 모습들이 잊혀지지 않는다.",339,이렇게까지 읽기 버거웠던 책은 처음이다 책이 얇았고 글자가 그렇게 빼곡하지 않아서 하루면 다 읽겠다 했더니 동생이 만만하게 보지 말라며 건네주고 간 책감정적으로 지치기 일 수 였고 순가순간 치밀어 오르는 분노를 담은 저주를 내뱉기에도 바빴다나라면 어떻게 했을까 극 중 인물들처럼 나이를 속여서까지 남아있을 수 있었을까 집으로 돌아오라는 엄마의 손을 뿌리칠 수 있었을까 모르겠다늘 역사교과서 부모님의 말을 통해 전해들었던 사건을 직접 마주하며 충격과 두려움 슬픔을 느꼈다극 중 인물들이 나보다 어린 나이인데 더 커보이는 이유는 뭘까 싶다 너무 어른스럽던 그 모습들이 잊혀지지 않는다,Thursday,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3115868182787589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47009272715653727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4135922680638007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.399169343546521,0.0,0.43416287510054613,0.0,0.4037751247964109,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102,10.0,2020-10-30,아직까지도 어떠한 이들은 광주 5.18 민주화운동을 폄하하려는 시도를 서슴지 않는다. 이는 민주화 운동을 위해 희생하신 분들에 대한 올바른 태도가 아니다. 소년이 온다는 2인칭 관점의 소설로 화자가 ‘소년’ 이라는 점에서 비극이 뚜렷이 나타난다. 아이의 시선에게 기록이 되기 때문이다. 이 소설을 읽고 광주 민주화운동을 더욱 정확히 공부하고 싶어졌고 주변에 누군가가 잘못 알고 있다면 정확히 짚어주고싶어졌다.,228,아직까지도 어떠한 이들은 광주 518 민주화운동을 폄하하려는 시도를 서슴지 않는다 이는 민주화 운동을 위해 희생하신 분들에 대한 올바른 태도가 아니다 소년이 온다는 2인칭 관점의 소설로 화자가 소년 이라는 점에서 비극이 뚜렷이 나타난다 아이의 시선에게 기록이 되기 때문이다 이 소설을 읽고 광주 민주화운동을 더욱 정확히 공부하고 싶어졌고 주변에 누군가가 잘못 알고 있다면 정확히 짚어주고싶어졌다,Friday,0.0,0.2724788170822798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5303171890678641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2970159341973349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2843359801002709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16246935332632217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3133553651775737,0.0,0.0,0.0,0.0,0.0,0.0,0.2777426058784389,0.0,0.0,0.0,0.33022879800118327,0.33919611255965376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22275472137089775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103,10.0,2020-08-05,"소년이 온다라는 책은 정말 마음의 준비를 아주 단단히 하고 읽으셔야 합니다. 읽는 내내 가슴이 미어지고 아파서 감정소모가 엄청나고, 읽은 후에는 여운이 가시질 않아 한동안 힘들기 때문입니다. 518광주 민주화 운동을 기리기 위해 읽기 시작했습니다. 저는 역사를 전공하고 있기 때문에 민주화운동에 관한 것은 잘 알고 있습니다. 그렇다고 해서 잔인한 현실에 면역이 생기지는 않더군요. 우리가 이 땅에서 발 뻗고 살 수 있는건 민주화에 앞장서신 국민들의 희생이 있었기 때문입니다. 말로 표현하기에도 턱 없이 부족한 용기를 가지고 운동에 앞장선다는 건 쉽지 않죠. 그렇기에 우린 잊지 않아야 합니다. 가슴에 뼈에 새기고 살아야 합니다. 이 나라에서 살아가기 위해 나를 지키고 우리 가족을 지키기 위해 꼭 읽었으면 좋겠습니다.",401,소년이 온다라는 책은 정말 마음의 준비를 아주 단단히 하고 읽으셔야 합니다 읽는 내내 가슴이 미어지고 아파서 감정소모가 엄청나고 읽은 후에는 여운이 가시질 않아 한동안 힘들기 때문입니다 518광주 민주화 운동을 기리기 위해 읽기 시작했습니다 저는 역사를 전공하고 있기 때문에 민주화운동에 관한 것은 잘 알고 있습니다 그렇다고 해서 잔인한 현실에 면역이 생기지는 않더군요 우리가 이 땅에서 발 뻗고 살 수 있는건 민주화에 앞장서신 국민들의 희생이 있었기 때문입니다 말로 표현하기에도 턱 없이 부족한 용기를 가지고 운동에 앞장선다는 건 쉽지 않죠 그렇기에 우린 잊지 않아야 합니다 가슴에 뼈에 새기고 살아야 합니다 이 나라에서 살아가기 위해 나를 지키고 우리 가족을 지키기 위해 꼭 읽었으면 좋겠습니다,Wednesday,0.0,0.0,0.0,0.0,0.1632359052254897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1607210140826171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1544491039131609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08825209537587214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1702122093060127,0.0,0.0,0.0,0.16729142849033612,0.0,0.0,0.0,0.0,0.18635403151275512,0.17756723020042633,0.17937772743223215,0.5527461099069286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16589881414596933,0.14800838472442096,0.0,0.0,0.0,0.0,0.0,0.0,0.16589881414596933,0.0,0.0,0.0,0.0,0.0,0.0,0.16872826012709244,0.0,0.16011353657021826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5691236735552632
104,10.0,2020-05-09,"몇 번을 선물용으로 구매했는지 모르겠네요.당연히 줄거리와 구성 그리고 극을 이끌어가시는작가님의 특유의 필력에 책을 구매하는 것 같네요.다른 책에서도 느껴지는 문체는 비슷하지만,조금 가볍게(?) 한강 작가님을 소개해드리게제격인 작품이라 생각됩니다.그래서 선물할 때 우선순위로 올려놓고 고민을 합니다.다음에도 또 구매할 생각입니다ㅎㅎㅎ",185,몇 번을 선물용으로 구매했는지 모르겠네요당연히 줄거리와 구성 그리고 극을 이끌어가시는작가님의 특유의 필력에 책을 구매하는 것 같네요다른 책에서도 느껴지는 문체는 비슷하지만조금 가볍게 한강 작가님을 소개해드리게제격인 작품이라 생각됩니다그래서 선물할 때 우선순위로 올려놓고 고민을 합니다다음에도 또 구매할 생각입니다ㅎㅎㅎ,Saturday,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7565456108263039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5009647117742951,0.0,0.0,0.0,0.0,0.0,0.4203249889030537,0.0,0.0,0.0,0.0
105,10.0,2020-04-26,1980년도에 일어난 광주 518 민주화운동이 배경이 된 책이에요.버스에서 읽으면서 눈물 뚝뚝 흘렸던 책이에요.너무 슬프고 마음 아파서 완독하기 까지 꽤 오랜 시간이 걸렸어요. 우리나라 국민이라면 남녀노소 가리지 않고 모두가 읽어봐야 할 필독 도서라고 생각합니다.읽기 전부터 각오했는데도 계속 마음이 먹먹했어요. 꼭 구매해서 읽어보시길 추천합니다!!!,196,1980년도에 일어난 광주 518 민주화운동이 배경이 된 책이에요버스에서 읽으면서 눈물 뚝뚝 흘렸던 책이에요너무 슬프고 마음 아파서 완독하기 까지 꽤 오랜 시간이 걸렸어요 우리나라 국민이라면 남녀노소 가리지 않고 모두가 읽어봐야 할 필독 도서라고 생각합니다읽기 전부터 각오했는데도 계속 마음이 먹먹했어요 꼭 구매해서 읽어보시길 추천합니다,Sunday,0.0,0.4177744996741845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.406550866419361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40071685965343606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5143895187688435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48477859049869104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106,10.0,2020-04-23,"유명한 '한강' 작가가 쓴 '소년이 온다'는 책을 구입 하게 된 동기는 내용이 '5,18 민주화 항쟁'이라는 역사를 담고 있어서 이기도 하지만 과연 작가가 어떻게 이야기를 풀어 나갔을지 너무 궁금해서이기도 했다.이 책을 읽는 내내 마음이 편치 않았으며, 다 읽었을 땐 마음이 너무 아파 한동안 멍해 있었다. 올해로  5.18 민주화 항쟁 60주년을 맞이하는 해인데 아픈 역사를 잊지 않고 가슴에 되새기며 많은 청소년들이 이 책을 읽었으면 좋겠다.",249,유명한 한강 작가가 쓴 소년이 온다는 책을 구입 하게 된 동기는 내용이 518 민주화 항쟁이라는 역사를 담고 있어서 이기도 하지만 과연 작가가 어떻게 이야기를 풀어 나갔을지 너무 궁금해서이기도 했다이 책을 읽는 내내 마음이 편치 않았으며 다 읽었을 땐 마음이 너무 아파 한동안 멍해 있었다 올해로  518 민주화 항쟁 60주년을 맞이하는 해인데 아픈 역사를 잊지 않고 가슴에 되새기며 많은 청소년들이 이 책을 읽었으면 좋겠다,Thursday,0.0,0.3326797418797146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1806270150816289,0.28092473755012615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31909650191747346,0.16531232896644124,0.0,0.0,0.34715660277661076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09918250362860975,0.0,0.0,0.0,0.0,0.17540586078857126,0.0,0.20480782391350907,0.0,0.0,0.0,0.0,0.0,0.3760224081390906,0.0,0.0,0.16955325082157993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17994429882065874,0.0,0.0,0.0,0.0,0.0,0.1663398709398573,0.0,0.0,0.0,0.0,0.0,0.0,0.18644610834377087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3561249549688802,0.0,0.0,0.0,0.0,0.20943479390488334,0.09959997462711218,0.0,0.0,0.0,0.0
107,10.0,2020-04-19,"지금 전공 과제 때문에 재미가 없어도 억지로라도 참고 꾸역꾸역 읽고 있습니다. 현재 12쪽을 읽고 있고요, 하루 만에 다 읽을 정도로 흥미가 있지는 않네요, 이 작가 분이 예전에 '채식주의자'라는 책으로 베스트 셀러에 등극하셨었죠? 상도 받으시고 신문 기사에 뜨실 정도로 엄청 유명하셔서 고등학교 1학년 때 국어 선생님이 학교에서 국어A 시간에 말씀도 해주시고 그랬었던 기억이 새록새록 납니다! ㅎㅎ 추억 돋네요~ 이상으로 마칠게요!",242,지금 전공 과제 때문에 재미가 없어도 억지로라도 참고 꾸역꾸역 읽고 있습니다 현재 12쪽을 읽고 있고요 하루 만에 다 읽을 정도로 흥미가 있지는 않네요 이 작가 분이 예전에 채식주의자라는 책으로 베스트 셀러에 등극하셨었죠 상도 받으시고 신문 기사에 뜨실 정도로 엄청 유명하셔서 고등학교 1학년 때 국어 선생님이 학교에서 국어A 시간에 말씀도 해주시고 그랬었던 기억이 새록새록 납니다 ㅎㅎ 추억 돋네요 이상으로 마칠게요,Sunday,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8247958957176623,0.0,0.0,0.0,0.0,0.5654305708106868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108,10.0,2020-04-08,"관 위에 태극기를 반듯이 펴고친친 끈으로 묶어놓는 것도 이상했다.군인들이 죽인 사람들에게 왜 애국가를 불러주는 걸까.왜 태극기로 관을 감싸는 걸까.마치 나라가 그드를 죽인 게 아니라는 듯이.- 1장 어린새, p17그렇다면 우리에게 남는 질문은 이것이다.인간은 무엇인가.인간이 무엇이지 않기 위해 우리는 무엇을 해야 하는가.''당신이 죽은 뒤 장례식을 치르지 못해,내 삶이 장례식이 되었습니다.'",220,관 위에 태극기를 반듯이 펴고친친 끈으로 묶어놓는 것도 이상했다군인들이 죽인 사람들에게 왜 애국가를 불러주는 걸까왜 태극기로 관을 감싸는 걸까마치 나라가 그드를 죽인 게 아니라는 듯이 1장 어린새 p17그렇다면 우리에게 남는 질문은 이것이다인간은 무엇인가인간이 무엇이지 않기 위해 우리는 무엇을 해야 하는가당신이 죽은 뒤 장례식을 치르지 못해내 삶이 장례식이 되었습니다,Wednesday,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6939306863422947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7200418061144173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
